"id","name","price","category"
"6439","Generic Item","38","Otros"
"6440","Generic Item","185","Otros"
"6441","Generic Item","157","Otros"
"6442","Generic Item","118","Otros"
"6443","Generic Item","43","Otros"
"6444","Generic Item","113","Otros"
"6445","Generic Item","153","Otros"
"6446","Generic Item","150","Otros"
"6447","Generic Item","37","Otros"
"6448","Generic Item","49","Otros"
"6449","Generic Item","37","Otros"
"6450","Generic Item","142","Otros"
"6451","Generic Item","120","Otros"
"6452","Generic Item","177","Otros"
"6453","Generic Item","44","Otros"
"6454","Generic Item","148","Otros"
"6455","Generic Item","91","Otros"
"6456","Generic Item","82","Otros"
"6457","Generic Item","116","Otros"
"6458","Generic Item","14","Otros"
"6459","Generic Item","15","Otros"
"6460","Generic Item","167","Otros"
"6461","Generic Item","170","Otros"
"6462","Generic Item","15","Otros"
"6463","Generic Item","70","Otros"
"6464","Generic Item","9","Otros"
"6465","Generic Item","98","Otros"
"6466","Generic Item","150","Otros"
"6467","Generic Item","118","Otros"
"6468","Generic Item","192","Otros"
"6469","Generic Item","187","Otros"
"6470","Generic Item","103","Otros"
"6471","Generic Item","179","Otros"
"6472","Generic Item","166","Otros"
"6473","Generic Item","190","Otros"
"6474","Generic Item","152","Otros"
"6475","Generic Item","70","Otros"
"6476","Generic Item","141","Otros"
"6477","Generic Item","63","Otros"
"6478","Generic Item","199","Otros"
"6479","Generic Item","165","Otros"
"6480","Generic Item","102","Otros"
"6481","Generic Item","39","Otros"
"6482","Generic Item","198","Otros"
"6483","Generic Item","142","Otros"
"6484","Generic Item","163","Otros"
"6485","Generic Item","134","Otros"
"6486","Generic Item","61","Otros"
"6487","Generic Item","196","Otros"
"6488","Generic Item","73","Otros"
"6489","Generic Item","67","Otros"
"6490","Generic Item","145","Otros"
"6491","Generic Item","76","Otros"
"6492","Generic Item","139","Otros"
"6493","Generic Item","178","Otros"
"6494","Generic Item","38","Otros"
"6495","Generic Item","88","Otros"
"6496","Generic Item","156","Otros"
"6497","Generic Item","82","Otros"
"6498","Generic Item","22","Otros"
"6499","Generic Item","29","Otros"
"6500","Generic Item","57","Otros"
"6501","Generic Item","69","Otros"
"6502","Generic Item","158","Otros"
"6503","Generic Item","86","Otros"
"6504","Generic Item","122","Otros"
"6505","Generic Item","56","Otros"
"6506","Generic Item","61","Otros"
"6507","Generic Item","44","Otros"
"6508","Generic Item","63","Otros"
"6509","Generic Item","127","Otros"
"6510","Generic Item","89","Otros"
"6511","Generic Item","102","Otros"
"6512","Generic Item","60","Otros"
"6513","Generic Item","84","Otros"
"6514","Generic Item","35","Otros"
"6515","Generic Item","78","Otros"
"6516","Generic Item","5","Otros"
"6517","Generic Item","196","Otros"
"6518","Generic Item","91","Otros"
"6519","Generic Item","52","Otros"
"6520","Generic Item","194","Otros"
"6521","Generic Item","71","Otros"
"6522","Generic Item","79","Otros"
"6523","Generic Item","181","Otros"
"6524","Generic Item","50","Otros"
"6525","Generic Item","192","Otros"
"6526","Generic Item","170","Otros"
"6527","Generic Item","58","Otros"
"6528","Generic Item","84","Otros"
"6529","Generic Item","169","Otros"
"6530","Generic Item","160","Otros"
"6531","Generic Item","165","Otros"
"6532","Generic Item","61","Otros"
"6533","Generic Item","185","Otros"
"6534","Generic Item","163","Otros"
"6535","Generic Item","176","Otros"
"6536","Generic Item","140","Otros"
"6537","Generic Item","99","Otros"
"6538","Generic Item","139","Otros"
"6539","Generic Item","145","Otros"
"6540","Generic Item","19","Otros"
"6541","Generic Item","117","Otros"
"6542","Generic Item","193","Otros"
"6543","Generic Item","77","Otros"
"6544","Generic Item","53","Otros"
"6545","Generic Item","23","Otros"
"6546","Generic Item","161","Otros"
"6547","Generic Item","136","Otros"
"6548","Generic Item","188","Otros"
"6549","Generic Item","189","Otros"
"6550","Generic Item","37","Otros"
"6551","Generic Item","88","Otros"
"6552","Generic Item","109","Otros"
"6553","Generic Item","104","Otros"
"6554","Generic Item","145","Otros"
"6555","Generic Item","135","Otros"
"6556","Generic Item","110","Otros"
"6557","Generic Item","17","Otros"
"6558","Generic Item","146","Otros"
"6559","Generic Item","86","Otros"
"6560","Generic Item","183","Otros"
"6561","Generic Item","120","Otros"
"6562","Generic Item","154","Otros"
"6563","Generic Item","129","Otros"
"6564","Generic Item","172","Otros"
"6565","Generic Item","148","Otros"
"6566","Generic Item","135","Otros"
"6567","Generic Item","42","Otros"
"6568","Generic Item","114","Otros"
"6569","Generic Item","182","Otros"
"6570","Generic Item","190","Otros"
"6571","Generic Item","180","Otros"
"6572","Generic Item","127","Otros"
"6573","Generic Item","64","Otros"
"6574","Generic Item","50","Otros"
"6575","Generic Item","17","Otros"
"6576","Generic Item","100","Otros"
"6577","Generic Item","102","Otros"
"6578","Generic Item","58","Otros"
"6579","Generic Item","142","Otros"
"6580","Generic Item","175","Otros"
"6581","Generic Item","99","Otros"
"6582","Generic Item","183","Otros"
"6583","Generic Item","170","Otros"
"6584","Generic Item","166","Otros"
"6585","Generic Item","100","Otros"
"6586","Generic Item","194","Otros"
"6587","Generic Item","154","Otros"
"6588","Generic Item","77","Otros"
"6589","Generic Item","133","Otros"
"6590","Generic Item","108","Otros"
"6591","Generic Item","13","Otros"
"6592","Generic Item","194","Otros"
"6593","Generic Item","90","Otros"
"6594","Generic Item","156","Otros"
"6595","Generic Item","154","Otros"
"6596","Generic Item","139","Otros"
"6597","Generic Item","119","Otros"
"6598","Generic Item","99","Otros"
"6599","Generic Item","87","Otros"
"6600","Generic Item","118","Otros"
"6601","Generic Item","92","Otros"
"6602","Generic Item","137","Otros"
"6603","Generic Item","85","Otros"
"6604","Generic Item","55","Otros"
"6605","Generic Item","101","Otros"
"6606","Generic Item","181","Otros"
"6607","Generic Item","34","Otros"
"6608","Generic Item","133","Otros"
"6609","Generic Item","157","Otros"
"6610","Generic Item","184","Otros"
"6611","Generic Item","196","Otros"
"6612","Generic Item","180","Otros"
"6613","Generic Item","184","Otros"
"6614","Generic Item","138","Otros"
"6615","Generic Item","53","Otros"
"6616","Generic Item","50","Otros"
"6617","Generic Item","115","Otros"
"6618","Generic Item","192","Otros"
"6619","Generic Item","98","Otros"
"6620","Generic Item","151","Otros"
"6621","Generic Item","163","Otros"
"6622","Generic Item","6","Otros"
"6623","Generic Item","136","Otros"
"6624","Generic Item","41","Otros"
"6625","Generic Item","47","Otros"
"6626","Generic Item","95","Otros"
"6627","Generic Item","163","Otros"
"6628","Generic Item","114","Otros"
"6629","Generic Item","150","Otros"
"6630","Generic Item","55","Otros"
"6631","Generic Item","175","Otros"
"6632","Generic Item","126","Otros"
"6633","Generic Item","72","Otros"
"6634","Generic Item","102","Otros"
"6635","Generic Item","155","Otros"
"6636","Generic Item","100","Otros"
"6637","Generic Item","23","Otros"
"6638","Generic Item","137","Otros"
"6639","Generic Item","32","Otros"
"6640","Generic Item","92","Otros"
"6641","Generic Item","79","Otros"
"6642","Generic Item","19","Otros"
"6643","Generic Item","31","Otros"
"6644","Generic Item","198","Otros"
"6645","Generic Item","6","Otros"
"6646","Generic Item","42","Otros"
"6647","Generic Item","8","Otros"
"6648","Generic Item","175","Otros"
"6649","Generic Item","26","Otros"
"6650","Generic Item","166","Otros"
"6651","Generic Item","138","Otros"
"6652","Generic Item","138","Otros"
"6653","Generic Item","13","Otros"
"6654","Generic Item","136","Otros"
"6655","Generic Item","101","Otros"
"6656","Generic Item","111","Otros"
"6657","Generic Item","139","Otros"
"6658","Generic Item","187","Otros"
"6659","Generic Item","99","Otros"
"6660","Generic Item","120","Otros"
"6661","Generic Item","108","Otros"
"6662","Generic Item","96","Otros"
"6663","Generic Item","34","Otros"
"6664","Generic Item","9","Otros"
"6665","Generic Item","94","Otros"
"6666","Generic Item","101","Otros"
"6667","Generic Item","146","Otros"
"6668","Generic Item","56","Otros"
"6669","Generic Item","20","Otros"
"6670","Generic Item","129","Otros"
"6671","Generic Item","70","Otros"
"6672","Generic Item","88","Otros"
"6673","Generic Item","188","Otros"
"6674","Generic Item","17","Otros"
"6675","Generic Item","186","Otros"
"6676","Generic Item","97","Otros"
"6677","Generic Item","55","Otros"
"6678","Generic Item","44","Otros"
"6679","Generic Item","140","Otros"
"6680","Generic Item","102","Otros"
"6681","Generic Item","186","Otros"
"6682","Generic Item","190","Otros"
"6683","Generic Item","62","Otros"
"6684","Generic Item","92","Otros"
"6685","Generic Item","94","Otros"
"6686","Generic Item","121","Otros"
"6687","Generic Item","109","Otros"
"6688","Generic Item","114","Otros"
"6689","Generic Item","15","Otros"
"6690","Generic Item","56","Otros"
"6691","Generic Item","72","Otros"
"6692","Generic Item","50","Otros"
"6693","Generic Item","8","Otros"
"6694","Generic Item","41","Otros"
"6695","Generic Item","150","Otros"
"6696","Generic Item","13","Otros"
"6697","Generic Item","195","Otros"
"6698","Generic Item","130","Otros"
"6699","Generic Item","32","Otros"
"6700","Generic Item","20","Otros"
"6701","Generic Item","45","Otros"
"6702","Generic Item","57","Otros"
"6703","Generic Item","43","Otros"
"6704","Generic Item","112","Otros"
"6705","Generic Item","23","Otros"
"6706","Generic Item","76","Otros"
"6707","Generic Item","179","Otros"
"6708","Generic Item","134","Otros"
"6709","Generic Item","173","Otros"
"6710","Generic Item","120","Otros"
"6711","Generic Item","43","Otros"
"6712","Generic Item","166","Otros"
"6713","Generic Item","84","Otros"
"6714","Generic Item","143","Otros"
"6715","Generic Item","22","Otros"
"6716","Generic Item","63","Otros"
"6717","Generic Item","84","Otros"
"6718","Generic Item","55","Otros"
"6719","Generic Item","72","Otros"
"6720","Generic Item","136","Otros"
"6721","Generic Item","8","Otros"
"6722","Generic Item","178","Otros"
"6723","Generic Item","193","Otros"
"6724","Generic Item","176","Otros"
"6725","Generic Item","38","Otros"
"6726","Generic Item","55","Otros"
"6727","Generic Item","82","Otros"
"6728","Generic Item","144","Otros"
"6729","Generic Item","24","Otros"
"6730","Generic Item","194","Otros"
"6731","Generic Item","169","Otros"
"6732","Generic Item","102","Otros"
"6733","Generic Item","70","Otros"
"6734","Generic Item","181","Otros"
"6735","Generic Item","15","Otros"
"6736","Generic Item","90","Otros"
"6737","Generic Item","23","Otros"
"6738","Generic Item","126","Otros"
"6739","Generic Item","193","Otros"
"6740","Generic Item","93","Otros"
"6741","Generic Item","171","Otros"
"6742","Generic Item","109","Otros"
"6743","Generic Item","191","Otros"
"6744","Generic Item","105","Otros"
"6745","Generic Item","30","Otros"
"6746","Generic Item","191","Otros"
"6747","Generic Item","9","Otros"
"6748","Generic Item","158","Otros"
"6749","Generic Item","5","Otros"
"6750","Generic Item","174","Otros"
"6751","Generic Item","85","Otros"
"6752","Generic Item","134","Otros"
"6753","Generic Item","181","Otros"
"6754","Generic Item","32","Otros"
"6755","Generic Item","117","Otros"
"6756","Generic Item","85","Otros"
"6757","Generic Item","88","Otros"
"6758","Generic Item","155","Otros"
"6759","Generic Item","138","Otros"
"6760","Generic Item","23","Otros"
"6761","Generic Item","140","Otros"
"6762","Generic Item","109","Otros"
"6763","Generic Item","183","Otros"
"6764","Generic Item","54","Otros"
"6765","Generic Item","179","Otros"
"6766","Generic Item","133","Otros"
"6767","Generic Item","182","Otros"
"6768","Generic Item","84","Otros"
"6769","Generic Item","42","Otros"
"6770","Generic Item","120","Otros"
"6771","Generic Item","172","Otros"
"6772","Generic Item","17","Otros"
"6773","Generic Item","63","Otros"
"6774","Generic Item","154","Otros"
"6775","Generic Item","122","Otros"
"6776","Generic Item","16","Otros"
"6777","Generic Item","191","Otros"
"6778","Generic Item","43","Otros"
"6779","Generic Item","135","Otros"
"6780","Generic Item","51","Otros"
"6781","Generic Item","181","Otros"
"6782","Generic Item","189","Otros"
"6783","Generic Item","116","Otros"
"6784","Generic Item","6","Otros"
"6785","Generic Item","105","Otros"
"6786","Generic Item","193","Otros"
"6787","Generic Item","104","Otros"
"6788","Generic Item","96","Otros"
"6789","Generic Item","199","Otros"
"6790","Generic Item","112","Otros"
"6791","Generic Item","135","Otros"
"6792","Generic Item","95","Otros"
"6793","Generic Item","122","Otros"
"6794","Generic Item","20","Otros"
"6795","Generic Item","159","Otros"
"6796","Generic Item","169","Otros"
"6797","Generic Item","58","Otros"
"6798","Generic Item","65","Otros"
"6799","Generic Item","153","Otros"
"6800","Generic Item","67","Otros"
"6801","Generic Item","72","Otros"
"6802","Generic Item","166","Otros"
"6803","Generic Item","168","Otros"
"6804","Generic Item","107","Otros"
"6805","Generic Item","92","Otros"
"6806","Generic Item","198","Otros"
"6807","Generic Item","142","Otros"
"6808","Generic Item","64","Otros"
"6809","Generic Item","144","Otros"
"6810","Generic Item","195","Otros"
"6811","Generic Item","79","Otros"
"6812","Generic Item","171","Otros"
"6813","Generic Item","196","Otros"
"6814","Generic Item","68","Otros"
"6815","Generic Item","31","Otros"
"6816","Generic Item","102","Otros"
"6817","Generic Item","99","Otros"
"6818","Generic Item","90","Otros"
"6819","Generic Item","142","Otros"
"6820","Generic Item","97","Otros"
"6821","Generic Item","86","Otros"
"6822","Generic Item","182","Otros"
"6823","Generic Item","125","Otros"
"6824","Generic Item","39","Otros"
"6825","Generic Item","51","Otros"
"6826","Generic Item","186","Otros"
"6827","Generic Item","43","Otros"
"6828","Generic Item","91","Otros"
"6829","Generic Item","81","Otros"
"6830","Generic Item","197","Otros"
"6831","Generic Item","79","Otros"
"6832","Generic Item","138","Otros"
"6833","Generic Item","169","Otros"
"6834","Generic Item","11","Otros"
"6835","Generic Item","116","Otros"
"6836","Generic Item","17","Otros"
"6837","Generic Item","5","Otros"
"6838","Generic Item","132","Otros"
"6839","Generic Item","25","Otros"
"6840","Generic Item","97","Otros"
"6841","Generic Item","35","Otros"
"6842","Generic Item","195","Otros"
"6843","Generic Item","169","Otros"
"6844","Generic Item","99","Otros"
"6845","Generic Item","126","Otros"
"6846","Generic Item","60","Otros"
"6847","Generic Item","65","Otros"
"6848","Generic Item","135","Otros"
"6849","Generic Item","146","Otros"
"6850","Generic Item","60","Otros"
"6851","Generic Item","109","Otros"
"6852","Generic Item","25","Otros"
"6853","Generic Item","150","Otros"
"6854","Generic Item","164","Otros"
"6855","Generic Item","31","Otros"
"6856","Generic Item","187","Otros"
"6857","Generic Item","146","Otros"
"6858","Generic Item","129","Otros"
"6859","Generic Item","12","Otros"
"6860","Generic Item","139","Otros"
"6861","Generic Item","76","Otros"
"6862","Generic Item","170","Otros"
"6863","Generic Item","38","Otros"
"6864","Generic Item","112","Otros"
"6865","Generic Item","168","Otros"
"6866","Generic Item","30","Otros"
"6867","Generic Item","59","Otros"
"6868","Generic Item","106","Otros"
"6869","Generic Item","124","Otros"
"6870","Generic Item","34","Otros"
"6871","Generic Item","9","Otros"
"6872","Generic Item","101","Otros"
"6873","Generic Item","83","Otros"
"6874","Generic Item","46","Otros"
"6875","Generic Item","198","Otros"
"6876","Generic Item","166","Otros"
"6877","Generic Item","113","Otros"
"6878","Generic Item","177","Otros"
"6879","Generic Item","30","Otros"
"6880","Generic Item","50","Otros"
"6881","Generic Item","152","Otros"
"6882","Generic Item","99","Otros"
"6883","Generic Item","20","Otros"
"6884","Generic Item","105","Otros"
